"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/24/2015","AQS","010731005","1","7.7","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"10/27/2015","AQS","010731005","1","3.4","ug/m3 LC","14","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"10/30/2015","AQS","010731005","1","10.2","ug/m3 LC","43","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/02/2015","AQS","010731005","1","5.4","ug/m3 LC","23","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/05/2015","AQS","010731005","1","10.7","ug/m3 LC","45","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/08/2015","AQS","010731005","1","4.3","ug/m3 LC","18","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/11/2015","AQS","010731005","1","8.6","ug/m3 LC","36","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/14/2015","AQS","010731005","1","7.4","ug/m3 LC","31","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/17/2015","AQS","010731005","1","6.6","ug/m3 LC","28","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/20/2015","AQS","010731005","1","7.7","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/23/2015","AQS","010731005","1","5.4","ug/m3 LC","23","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/26/2015","AQS","010731005","1","5.7","ug/m3 LC","24","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"11/29/2015","AQS","010731005","1","6.2","ug/m3 LC","26","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/02/2015","AQS","010731005","1","3.7","ug/m3 LC","15","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/05/2015","AQS","010731005","1","10.4","ug/m3 LC","43","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/08/2015","AQS","010731005","1","12.6","ug/m3 LC","52","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/11/2015","AQS","010731005","1","7.6","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/14/2015","AQS","010731005","1","2.9","ug/m3 LC","12","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/17/2015","AQS","010731005","1","5.2","ug/m3 LC","22","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/20/2015","AQS","010731005","1","7.6","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/23/2015","AQS","010731005","1","2.7","ug/m3 LC","11","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/26/2015","AQS","010731005","1","4.4","ug/m3 LC","18","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"12/29/2015","AQS","010731005","1","3.9","ug/m3 LC","16","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"01/06/2015","AQS","010731005","2","7.7","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"01/12/2015","AQS","010731005","2","9.9","ug/m3 LC","41","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"01/18/2015","AQS","010731005","2","6","ug/m3 LC","25","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"01/24/2015","AQS","010731005","2","6.9","ug/m3 LC","29","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"01/30/2015","AQS","010731005","2","4.9","ug/m3 LC","20","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"02/05/2015","AQS","010731005","2","9.5","ug/m3 LC","40","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"02/11/2015","AQS","010731005","2","11.7","ug/m3 LC","49","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"02/17/2015","AQS","010731005","2","9.7","ug/m3 LC","40","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"02/23/2015","AQS","010731005","2","18.1","ug/m3 LC","64","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/01/2015","AQS","010731005","2","10.4","ug/m3 LC","43","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/07/2015","AQS","010731005","2","10.6","ug/m3 LC","44","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/13/2015","AQS","010731005","2","8.6","ug/m3 LC","36","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/19/2015","AQS","010731005","2","20.4","ug/m3 LC","68","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/25/2015","AQS","010731005","2","7.3","ug/m3 LC","30","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"03/31/2015","AQS","010731005","2","10.2","ug/m3 LC","43","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"04/06/2015","AQS","010731005","2","9","ug/m3 LC","38","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"04/12/2015","AQS","010731005","2","10.9","ug/m3 LC","45","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"04/18/2015","AQS","010731005","2","4.4","ug/m3 LC","18","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"04/24/2015","AQS","010731005","2","9.9","ug/m3 LC","41","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"04/30/2015","AQS","010731005","2","8.3","ug/m3 LC","35","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"05/06/2015","AQS","010731005","2","11","ug/m3 LC","46","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"05/12/2015","AQS","010731005","2","12.4","ug/m3 LC","52","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"05/18/2015","AQS","010731005","2","6.7","ug/m3 LC","28","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"05/24/2015","AQS","010731005","2","8.3","ug/m3 LC","35","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"05/30/2015","AQS","010731005","2","9.8","ug/m3 LC","41","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"06/05/2015","AQS","010731005","2","11.5","ug/m3 LC","48","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"06/11/2015","AQS","010731005","2","10","ug/m3 LC","42","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"06/17/2015","AQS","010731005","2","13.1","ug/m3 LC","53","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"06/23/2015","AQS","010731005","2","24.9","ug/m3 LC","78","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"06/29/2015","AQS","010731005","2","10.4","ug/m3 LC","43","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"07/05/2015","AQS","010731005","2","7.7","ug/m3 LC","32","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"07/11/2015","AQS","010731005","2","18.2","ug/m3 LC","64","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"07/17/2015","AQS","010731005","2","16.8","ug/m3 LC","61","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"07/23/2015","AQS","010731005","2","7.9","ug/m3 LC","33","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"07/29/2015","AQS","010731005","2","12.7","ug/m3 LC","52","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"08/04/2015","AQS","010731005","2","13.9","ug/m3 LC","55","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"08/10/2015","AQS","010731005","2","14.6","ug/m3 LC","56","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"08/16/2015","AQS","010731005","2","9.3","ug/m3 LC","39","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"08/22/2015","AQS","010731005","2","9.9","ug/m3 LC","41","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"08/28/2015","AQS","010731005","2","15.3","ug/m3 LC","58","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
"09/03/2015","AQS","010731005","2","16.4","ug/m3 LC","60","McAdory","1","100.0000","88101","PM2.5 - Local Conditions","13820","Birmingham-Hoover, AL","01","Alabama","073","Jefferson","33.3311110008666","-87.003611"
